pattern,condition,stream_id,stream_seed,system,beta,turn,candidate,weight,operator,target,turn_violations,turn_opportunities
P3-n6,D-independent,8,20262236,coupled,0.5,1,2,0.06666666666666665,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,1,3,0.18666666666666668,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,1,4,0.18666666666666668,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,1,5,0.18666666666666668,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,2,0,0.1999998,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,2,1,0.1999998,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,2,2,1e-06,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,2,3,0.1999998,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,2,4,0.1999998,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,2,5,0.1999998,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,3,0,0.22499976875000782,delta,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,3,1,0.0999998,delta,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,3,2,1.1249999687500078e-06,delta,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,3,3,0.22499976875000782,delta,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,3,4,0.22499976875000782,delta,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,3,5,0.22499976875000782,delta,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,4,0,0.3249997687500078,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,4,1,0.0870966038501471,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,4,2,9.798387257739246e-07,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,4,3,0.19596754918703976,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,4,4,0.19596754918703976,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,4,5,0.19596754918703976,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,5,0,0.3249997621975919,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,5,1,0.08709660209416686,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,5,2,1e-06,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,5,3,0.1959675452360804,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,5,4,0.1959675452360804,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,5,5,0.1959675452360804,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,6,0,0.2893990882442328,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,6,1,0.18709660209416687,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,6,2,8.904593846080578e-07,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,6,3,0.1745011397340719,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,6,4,0.1745011397340719,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,6,5,0.1745011397340719,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,7,0,0.25379841429087374,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,7,1,0.2870966020941669,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,7,2,7.809187692161157e-07,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,7,3,0.15303473423206337,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,7,4,0.15303473423206337,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,7,5,0.15303473423206337,sigma,1,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,8,0,0.22841855304217637,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,8,1,0.2583869194648202,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,8,2,0.10000078091876922,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,8,3,0.13773124885807808,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,8,4,0.13773124885807808,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,8,5,0.13773124885807808,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,9,0,0.3284185530421764,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,9,1,0.22489895516972427,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,9,2,0.08704028513273777,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,9,3,0.11988073555178719,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,9,4,0.11988073555178719,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,9,5,0.11988073555178719,sigma,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,10,0,0.22841855304217637,delta,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,10,1,0.2583869194648202,delta,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,10,2,0.10000078091876922,delta,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,10,3,0.13773124885807808,delta,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,10,4,0.13773124885807808,delta,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,10,5,0.13773124885807808,delta,0,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,11,0,0.25379835868836137,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,11,1,0.28709653919664085,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,11,2,1e-06,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,11,3,0.15303470070499928,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,11,4,0.15303470070499928,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,11,5,0.15303470070499928,delta,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,12,0,0.22841849743966397,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,12,1,0.2583868565672941,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,12,2,0.100001,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,12,3,0.13773121533101396,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,12,4,0.13773121533101396,sigma,2,0,0
P3-n6,D-independent,8,20262236,coupled,0.5,12,5,0.13773121533101396,sigma,2,0,0
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,1,0,0.18666666666666668,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,1,1,0.18666666666666668,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,1,2,0.06666666666666665,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,1,3,0.18666666666666668,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,1,4,0.18666666666666668,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,1,5,0.18666666666666668,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,2,0,0.1999998,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,2,1,0.1999998,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,2,2,1e-06,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,2,3,0.1999998,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,2,4,0.1999998,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,2,5,0.1999998,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,3,0,0.22499976875000782,delta,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,3,1,0.0999998,delta,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,3,2,1.1249999687500078e-06,delta,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,3,3,0.22499976875000782,delta,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,3,4,0.22499976875000782,delta,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,3,5,0.22499976875000782,delta,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,4,0,0.3249997687500078,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,4,1,0.0870966038501471,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,4,2,9.798387257739246e-07,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,4,3,0.19596754918703976,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,4,4,0.19596754918703976,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,4,5,0.19596754918703976,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,5,0,0.3249997621975919,delta,2,1,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,5,1,0.08709660209416686,delta,2,1,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,5,2,1e-06,delta,2,1,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,5,3,0.1959675452360804,delta,2,1,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,5,4,0.1959675452360804,delta,2,1,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,5,5,0.1959675452360804,delta,2,1,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,6,0,0.2893990882442328,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,6,1,0.18709660209416687,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,6,2,8.904593846080578e-07,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,6,3,0.1745011397340719,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,6,4,0.1745011397340719,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,6,5,0.1745011397340719,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,7,0,0.25379841429087374,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,7,1,0.2870966020941669,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,7,2,7.809187692161157e-07,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,7,3,0.15303473423206337,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,7,4,0.15303473423206337,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,7,5,0.15303473423206337,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,8,0,0.22841855304217637,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,8,1,0.2583869194648202,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,8,2,0.10000078091876922,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,8,3,0.13773124885807808,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,8,4,0.13773124885807808,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,8,5,0.13773124885807808,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,9,0,0.3284185530421764,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,9,1,0.22489895516972427,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,9,2,0.08704028513273777,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,9,3,0.11988073555178719,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,9,4,0.11988073555178719,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,9,5,0.11988073555178719,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,10,0,0.22841855304217637,delta,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,10,1,0.2583869194648202,delta,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,10,2,0.10000078091876922,delta,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,10,3,0.13773124885807808,delta,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,10,4,0.13773124885807808,delta,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,10,5,0.13773124885807808,delta,0,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,11,0,0.25379835868836137,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,11,1,0.28709653919664085,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,11,2,1e-06,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,11,3,0.15303470070499928,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,11,4,0.15303470070499928,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,11,5,0.15303470070499928,delta,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,12,0,0.22841849743966397,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,12,1,0.2583868565672941,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,12,2,0.100001,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,12,3,0.13773121533101396,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,12,4,0.13773121533101396,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,uncoupled,0.0,12,5,0.13773121533101396,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,1,0,0.1847818913746453,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,1,1,0.1914340394641325,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,1,2,0.06666666666666665,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,1,3,0.19586880485712402,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,1,4,0.17646670626278624,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,1,5,0.1847818913746453,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,2,0,0.19678564783762933,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,2,1,0.2081297142930551,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,2,2,1.0000000001110223e-06,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,2,3,0.21569242526333898,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,2,4,0.18260556476834713,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,2,5,0.19678564783762933,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,3,0,0.2259685259485453,delta,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,3,1,0.1081297142930551,delta,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,3,2,0.011144335174158578,delta,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,3,3,0.23199341744381397,delta,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,3,4,0.20348141370312575,delta,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,3,5,0.21928259343730136,delta,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,4,0,0.3259685259485453,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,4,1,0.08640077934764351,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,4,2,0.016415874651945165,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,4,3,0.20426444951024708,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,4,4,0.17916033745096296,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,4,5,0.187790033090656,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,5,0,0.33093910734666443,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,5,1,0.08871818573613317,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,5,2,1e-06,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,5,3,0.20904572544770034,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,5,4,0.18064240306410626,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,5,5,0.1906535784053958,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,6,0,0.28880635483090034,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,6,1,0.1887181857361332,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,6,2,8.88801465570546e-07,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,6,3,0.19246615814095316,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,6,4,0.16055523258756293,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,6,5,0.16945317990298478,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,7,0,0.24748953052202066,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,7,1,0.28871818573613317,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,7,2,8.751201176861926e-07,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,7,3,0.17499440784556675,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,7,4,0.14050511403716212,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,7,5,0.14829188673899962,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,8,0,0.22465008318967095,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,8,1,0.2566276796068513,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,8,2,0.1000008751201177,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,8,3,0.14976798157948373,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,8,4,0.13434653623857762,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,8,5,0.13460684426529873,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,9,0,0.3246500831896709,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,9,1,0.2172002359971672,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,9,2,0.09467394528956564,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,9,3,0.13189776993295602,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,9,4,0.11831640075005764,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,9,5,0.11326156484058257,sigma,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,10,0,0.22465008318967103,delta,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,10,1,0.2575999203178231,delta,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,10,2,0.09883793149168368,delta,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,10,3,0.1495458614983642,delta,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,10,4,0.13414728761939526,delta,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,10,5,0.13521891588306276,delta,0,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,11,0,0.24698652786466002,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,11,1,0.28973233575254936,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,11,2,1e-06,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,11,3,0.17528127113203587,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,11,4,0.13933544139889686,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,11,5,0.14866342385185788,delta,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,12,0,0.224193497009746,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,12,1,0.25754823599918775,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,12,2,0.100001,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,12,3,0.15002836991016746,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,12,4,0.13328480454702,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.1,12,5,0.13494409253387873,sigma,2,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,1,0,0.18112426418267674,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,1,1,0.20068568471440582,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,1,2,0.06666666666666676,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,1,3,0.21372663173555856,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,1,4,0.1566724885180154,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,1,5,0.18112426418267674,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,2,0,0.19059010697182374,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,2,1,0.22380078824773988,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,2,2,1e-06,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,2,3,0.245941242431684,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,2,4,0.1490767553769286,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,2,5,0.19059010697182374,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,3,0,0.22797388924527195,delta,1,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,3,1,0.12380078824773988,delta,1,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,3,2,0.032788921538696336,delta,1,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,3,3,0.24420510538319767,delta,1,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,3,4,0.16293010350646775,delta,1,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,3,5,0.20830119207862638,delta,1,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,4,0,0.32797388924527204,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,4,1,0.08443988496012186,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,4,2,0.04977133200593558,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,4,3,0.21983451728326495,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,4,4,0.14667040068246312,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,4,5,0.1713099758229425,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,5,0,0.3406030888407924,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,5,1,0.09699501658036602,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,5,2,1.0000000001110223e-06,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,5,3,0.24380567138642525,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,5,4,0.14068866164019414,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,5,5,0.17790656155222215,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,6,0,0.2854550583618521,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,6,1,0.19699501658036603,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,6,2,8.848491171847607e-07,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,6,3,0.23564033822757338,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,6,4,0.1244882380502313,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,6,5,0.15742046393086007,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,7,0,0.23284340767880818,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,7,1,0.29699501658036614,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,7,2,8.705889097965153e-07,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,7,3,0.22473411563204684,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,7,4,0.10837807944663995,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,7,5,0.13704851007322913,sigma,1,2,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,8,0,0.21504263870064164,sigma,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,8,1,0.25766597881324343,sigma,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,8,2,0.10000087058890991,sigma,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,8,3,0.17984678410271565,sigma,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,8,4,0.12087251184324244,sigma,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,8,5,0.12657121595124693,sigma,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,9,0,0.31504263870064164,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,9,1,0.20533277581081574,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,9,2,0.11048398152583,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,9,3,0.16220446986834094,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,9,4,0.10901535884005754,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,9,5,0.09792077525431411,sigma,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,10,0,0.21504263870064164,delta,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,10,1,0.2600102480321478,delta,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,10,2,0.09721016029563856,delta,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,10,3,0.1792135595948384,delta,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,10,4,0.1204469304951539,delta,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,10,5,0.12807646288157976,delta,0,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,11,0,0.23183212943059855,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,11,1,0.2991743733125455,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,11,2,1.0000000001110223e-06,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,11,3,0.22464532348120878,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,11,4,0.10627111918858502,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,11,5,0.138076054587062,delta,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,12,0,0.21410866984512997,sigma,2,3,3
P3-n6,D-mismatch,8,20262236,coupled,0.3,12,1,0.25967872189393487,sigma,2,3,3
