pattern,condition,system,beta,turn,candidate,weight,distance_to_w_star,operator,target
P2-n5,D-dependent,coupled,0.3,9,1,0.05192299066428658,0.11132942040386999,sigma,0
P2-n5,D-dependent,coupled,0.3,9,2,0.29395416370625693,0.11132942040386999,sigma,0
P2-n5,D-dependent,coupled,0.3,9,3,0.11257280945732787,0.11132942040386999,sigma,0
P2-n5,D-dependent,coupled,0.3,9,4,0.05983948967645054,0.11132942040386999,sigma,0
P2-n5,D-dependent,coupled,0.3,10,0,0.5042919104859043,0.1993304090539102,delta,4
P2-n5,D-dependent,coupled,0.3,10,1,0.06341022613596839,0.1993304090539102,delta,4
P2-n5,D-dependent,coupled,0.3,10,2,0.31537329404105086,0.1993304090539102,delta,4
P2-n5,D-dependent,coupled,0.3,10,3,0.11692356933707639,0.1993304090539102,delta,4
P2-n5,D-dependent,coupled,0.3,10,4,1.0000000001110223e-06,0.1993304090539102,delta,4
P2-n5,D-dependent,coupled,0.3,11,0,0.4324777403490177,0.23074658808210136,sigma,2
P2-n5,D-dependent,coupled,0.3,11,1,0.05849668387413815,0.23074658808210136,sigma,2
P2-n5,D-dependent,coupled,0.3,11,2,0.39537329404105065,0.23074658808210136,sigma,2
P2-n5,D-dependent,coupled,0.3,11,3,0.11365142414174648,0.23074658808210136,sigma,2
P2-n5,D-dependent,coupled,0.3,11,4,8.575940469326764e-07,0.23074658808210136,sigma,2
P2-n5,D-dependent,coupled,0.3,12,0,0.47938260589884174,0.36582909401927305,delta,3
P2-n5,D-dependent,coupled,0.3,12,1,0.06343294446331063,0.36582909401927305,delta,3
P2-n5,D-dependent,coupled,0.3,12,2,0.4235319411107948,0.36582909401927305,delta,3
P2-n5,D-dependent,coupled,0.3,12,3,0.033651424141746475,0.36582909401927305,delta,3
P2-n5,D-dependent,coupled,0.3,12,4,1.0843853063499013e-06,0.36582909401927305,delta,3
P2-n5,D-dependent,coupled,0.3,13,0,0.5593826058988417,0.3651771179640608,sigma,0
P2-n5,D-dependent,coupled,0.3,13,1,0.06552907455441079,0.3651771179640608,sigma,0
P2-n5,D-dependent,coupled,0.3,13,2,0.34320595308318874,0.3651771179640608,sigma,0
P2-n5,D-dependent,coupled,0.3,13,3,0.02790161364252722,0.3651771179640608,sigma,0
P2-n5,D-dependent,coupled,0.3,13,4,0.003980752821031595,0.3651771179640608,sigma,0
P2-n5,D-dependent,coupled,0.3,14,0,0.6000816580969436,0.4741193529866695,delta,1
P2-n5,D-dependent,coupled,0.3,14,1,1.0000000001110223e-06,0.4741193529866695,delta,1
P2-n5,D-dependent,coupled,0.3,14,2,0.3569780183963912,0.4741193529866695,delta,1
P2-n5,D-dependent,coupled,0.3,14,3,0.03863871536798766,0.4741193529866695,delta,1
P2-n5,D-dependent,coupled,0.3,14,4,0.00430060813867745,0.4741193529866695,delta,1
P2-n5,D-dependent,coupled,0.3,15,0,0.5125894338704258,0.4591349045336336,sigma,2
P2-n5,D-dependent,coupled,0.3,15,1,0.004101011652008208,0.4591349045336336,sigma,2
P2-n5,D-dependent,coupled,0.3,15,2,0.436978018396391,0.4591349045336336,sigma,2
P2-n5,D-dependent,coupled,0.3,15,3,0.04633068188170566,0.4591349045336336,sigma,2
P2-n5,D-dependent,coupled,0.3,15,4,8.541994692789236e-07,0.4591349045336336,sigma,2
P2-n5,D-dependent,coupled,0.3,16,0,0.5125893774763077,0.45913464711988355,delta,4
P2-n5,D-dependent,coupled,0.3,16,1,0.004100993477296669,0.45913464711988355,delta,4
P2-n5,D-dependent,coupled,0.3,16,2,0.43697794608363405,0.45913464711988355,delta,4
P2-n5,D-dependent,coupled,0.3,16,3,0.04633068296276152,0.45913464711988355,delta,4
P2-n5,D-dependent,coupled,0.3,16,4,1e-06,0.45913464711988355,delta,4
P2-n5,D-dependent,coupled,0.3,17,0,0.5925893774763077,0.4441534744591238,sigma,0
P2-n5,D-dependent,coupled,0.3,17,1,0.016110443362814773,0.4441534744591238,sigma,0
P2-n5,D-dependent,coupled,0.3,17,2,0.34948735975325423,0.4441534744591238,sigma,0
P2-n5,D-dependent,coupled,0.3,17,3,0.03788681239310363,0.4441534744591238,sigma,0
P2-n5,D-dependent,coupled,0.3,17,4,0.003926007014519708,0.4441534744591238,sigma,0
P2-n5,D-dependent,coupled,0.3,18,0,0.6217169391303325,0.5264486487470756,delta,3
P2-n5,D-dependent,coupled,0.3,18,1,0.01677363446117058,0.5264486487470756,delta,3
P2-n5,D-dependent,coupled,0.3,18,2,0.3615073852432053,0.5264486487470756,delta,3
P2-n5,D-dependent,coupled,0.3,18,3,1e-06,0.5264486487470756,delta,3
P2-n5,D-dependent,coupled,0.3,18,4,1.0411652915702212e-06,0.5264486487470756,delta,3
P2-n5,D-dependent,coupled,0.3,19,0,0.5269816854678359,0.4969781414220823,sigma,2
P2-n5,D-dependent,coupled,0.3,19,1,0.01828631252337707,0.4969781414220823,sigma,2
P2-n5,D-dependent,coupled,0.3,19,2,0.4415073852432053,0.4969781414220823,sigma,2
P2-n5,D-dependent,coupled,0.3,19,3,0.013223769142407459,0.4969781414220823,sigma,2
P2-n5,D-dependent,coupled,0.3,19,4,8.476231743098172e-07,0.4969781414220823,sigma,2
P2-n5,D-dependent,coupled,0.3,20,0,0.5370300071822602,0.5285067262773427,delta,1
P2-n5,D-dependent,coupled,0.3,20,1,1e-06,0.5285067262773427,delta,1
P2-n5,D-dependent,coupled,0.3,20,2,0.44722335595641116,0.5285067262773427,delta,1
P2-n5,D-dependent,coupled,0.3,20,3,0.01574477127388188,0.5285067262773427,delta,1
P2-n5,D-dependent,coupled,0.3,20,4,8.655874467464705e-07,0.5285067262773427,delta,1
P2-n5,D-dependent,coupled,0.3,21,0,0.6170300071822602,0.5015620344512028,sigma,0
P2-n5,D-dependent,coupled,0.3,21,1,0.012611003120765478,0.5015620344512028,sigma,0
P2-n5,D-dependent,coupled,0.3,21,2,0.3537510100433412,0.5015620344512028,sigma,0
P2-n5,D-dependent,coupled,0.3,21,3,0.012727220028886812,0.5015620344512028,sigma,0
P2-n5,D-dependent,coupled,0.3,21,4,0.003880759624746268,0.5015620344512028,sigma,0
P2-n5,D-dependent,coupled,0.3,22,0,0.6189992367409453,0.5086297809711462,delta,4
P2-n5,D-dependent,coupled,0.3,22,1,0.013134412074056594,0.5086297809711462,delta,4
P2-n5,D-dependent,coupled,0.3,22,2,0.35531565374462787,0.5086297809711462,delta,4
P2-n5,D-dependent,coupled,0.3,22,3,0.012549697440370267,0.5086297809711462,delta,4
P2-n5,D-dependent,coupled,0.3,22,4,1e-06,0.5086297809711462,delta,4
P2-n5,D-dependent,coupled,0.3,23,0,0.5255561663714493,0.48174364023215455,sigma,2
P2-n5,D-dependent,coupled,0.3,23,1,0.015227063776997288,0.48174364023215455,sigma,2
P2-n5,D-dependent,coupled,0.3,23,2,0.435315653744628,0.48174364023215455,sigma,2
P2-n5,D-dependent,coupled,0.3,23,3,0.023900267065222046,0.48174364023215455,sigma,2
P2-n5,D-dependent,coupled,0.3,23,4,8.490417034090748e-07,0.48174364023215455,sigma,2
P2-n5,D-dependent,coupled,0.3,24,0,0.5405680380743353,0.5288419460055381,delta,3
P2-n5,D-dependent,coupled,0.3,24,1,0.015577004015765417,0.5288419460055381,delta,3
P2-n5,D-dependent,coupled,0.3,24,2,0.4438529349284338,0.5288419460055381,delta,3
P2-n5,D-dependent,coupled,0.3,24,3,1.0000000001110223e-06,0.5288419460055381,delta,3
P2-n5,D-dependent,coupled,0.3,24,4,1.0229814653627946e-06,0.5288419460055381,delta,3
P2-n5,D-dependent,coupled,0.5,1,0,0.28,0.5560880195599023,sigma,0
P2-n5,D-dependent,coupled,0.5,1,1,0.1989242053789731,0.5560880195599023,sigma,0
P2-n5,D-dependent,coupled,0.5,1,2,0.1619559902200489,0.5560880195599023,sigma,0
P2-n5,D-dependent,coupled,0.5,1,3,0.17603911980440098,0.5560880195599023,sigma,0
P2-n5,D-dependent,coupled,0.5,1,4,0.18308068459657703,0.5560880195599023,sigma,0
P2-n5,D-dependent,coupled,0.5,2,0,0.30604012763911354,0.5219786520729065,delta,1
P2-n5,D-dependent,coupled,0.5,2,1,0.1189242053789731,0.5219786520729065,delta,1
P2-n5,D-dependent,coupled,0.5,2,2,0.1529705463244332,0.5219786520729065,delta,1
P2-n5,D-dependent,coupled,0.5,2,3,0.21607234094353633,0.5219786520729065,delta,1
P2-n5,D-dependent,coupled,0.5,2,4,0.2059927797139438,0.5219786520729065,delta,1
P2-n5,D-dependent,coupled,0.5,3,0,0.27136855387801745,0.43132179959509886,sigma,2
P2-n5,D-dependent,coupled,0.5,3,1,0.1125448428332389,0.43132179959509886,sigma,2
P2-n5,D-dependent,coupled,0.5,3,2,0.2329705463244332,0.43132179959509886,sigma,2
P2-n5,D-dependent,coupled,0.5,3,3,0.21464773787173852,0.43132179959509886,sigma,2
P2-n5,D-dependent,coupled,0.5,3,4,0.16846831909257204,0.43132179959509886,sigma,2
P2-n5,D-dependent,coupled,0.5,4,0,0.27492624516942993,0.36807802256713507,delta,4
P2-n5,D-dependent,coupled,0.5,4,1,0.14402966646494558,0.36807802256713507,delta,4
P2-n5,D-dependent,coupled,0.5,4,2,0.26103474354700257,0.36807802256713507,delta,4
P2-n5,D-dependent,coupled,0.5,4,3,0.23154102572604982,0.36807802256713507,delta,4
P2-n5,D-dependent,coupled,0.5,4,4,0.08846831909257215,0.36807802256713507,delta,4
P2-n5,D-dependent,coupled,0.5,5,0,0.35492624516942994,0.30471065078607035,sigma,0
P2-n5,D-dependent,coupled,0.5,5,1,0.14760536846593467,0.30471065078607035,sigma,0
P2-n5,D-dependent,coupled,0.5,5,2,0.21271842943753488,0.30471065078607035,sigma,0
P2-n5,D-dependent,coupled,0.5,5,3,0.20100432546763908,0.30471065078607035,sigma,0
P2-n5,D-dependent,coupled,0.5,5,4,0.08374563145946139,0.30471065078607035,sigma,0
P2-n5,D-dependent,coupled,0.5,6,0,0.4174703851845076,0.1442458862526141,delta,3
P2-n5,D-dependent,coupled,0.5,6,1,0.16612701536023158,0.1442458862526141,delta,3
P2-n5,D-dependent,coupled,0.5,6,2,0.23040667168918536,0.1442458862526141,delta,3
P2-n5,D-dependent,coupled,0.5,6,3,0.12100432546763885,0.1442458862526141,delta,3
P2-n5,D-dependent,coupled,0.5,6,4,0.06499160229843655,0.1442458862526141,delta,3
P2-n5,D-dependent,coupled,0.5,7,0,0.36552467122597565,0.18315947350966372,sigma,2
P2-n5,D-dependent,coupled,0.5,7,1,0.15246044342278064,0.18315947350966372,sigma,2
P2-n5,D-dependent,coupled,0.5,7,2,0.31040667168918534,0.18315947350966372,sigma,2
P2-n5,D-dependent,coupled,0.5,7,3,0.1287126216428659,0.18315947350966372,sigma,2
P2-n5,D-dependent,coupled,0.5,7,4,0.04289559201919248,0.18315947350966372,sigma,2
P2-n5,D-dependent,coupled,0.5,8,0,0.3997618587143146,0.15962902769396634,delta,1
P2-n5,D-dependent,coupled,0.5,8,1,0.07246044342278075,0.15962902769396634,delta,1
P2-n5,D-dependent,coupled,0.5,8,2,0.31800585765271283,0.15962902769396634,delta,1
P2-n5,D-dependent,coupled,0.5,8,3,0.16180865619427034,0.15962902769396634,delta,1
P2-n5,D-dependent,coupled,0.5,8,4,0.0479631840159215,0.15962902769396634,delta,1
P2-n5,D-dependent,coupled,0.5,9,0,0.4797618587143146,0.11184284147161808,sigma,0
P2-n5,D-dependent,coupled,0.5,9,1,0.08285298925412296,0.11184284147161808,sigma,0
P2-n5,D-dependent,coupled,0.5,9,2,0.2541334083916288,0.11184284147161808,sigma,0
P2-n5,D-dependent,coupled,0.5,9,3,0.1361595620214944,0.11184284147161808,sigma,0
P2-n5,D-dependent,coupled,0.5,9,4,0.047092181618439206,0.11184284147161808,sigma,0
P2-n5,D-dependent,coupled,0.5,10,0,0.49289047695789256,0.1447761703807165,delta,4
P2-n5,D-dependent,coupled,0.5,10,1,0.09791990729621217,0.1447761703807165,delta,4
P2-n5,D-dependent,coupled,0.5,10,2,0.2696910075134295,0.1447761703807165,delta,4
P2-n5,D-dependent,coupled,0.5,10,3,0.13949760823246568,0.1447761703807165,delta,4
P2-n5,D-dependent,coupled,0.5,10,4,1.0000000001110223e-06,0.1447761703807165,delta,4
P2-n5,D-dependent,coupled,0.5,11,0,0.4193737253226735,0.18100785987908474,sigma,2
P2-n5,D-dependent,coupled,0.5,11,1,0.09012149389211979,0.18100785987908474,sigma,2
P2-n5,D-dependent,coupled,0.5,11,2,0.3496910075134295,0.18100785987908474,sigma,2
P2-n5,D-dependent,coupled,0.5,11,3,0.14081292242611285,0.18100785987908474,sigma,2
P2-n5,D-dependent,coupled,0.5,11,4,8.508456643573992e-07,0.18100785987908474,sigma,2
P2-n5,D-dependent,coupled,0.5,12,0,0.4715214478895995,0.2431639881771362,delta,3
P2-n5,D-dependent,coupled,0.5,12,1,0.09760400045843785,0.2431639881771362,delta,3
P2-n5,D-dependent,coupled,0.5,12,2,0.3700605461989686,0.2431639881771362,delta,3
P2-n5,D-dependent,coupled,0.5,12,3,0.060812922426112845,0.2431639881771362,delta,3
P2-n5,D-dependent,coupled,0.5,12,4,1.083026881193015e-06,0.2431639881771362,delta,3
P2-n5,D-dependent,coupled,0.5,13,0,0.5515214478895994,0.2470528206045998,sigma,0
P2-n5,D-dependent,coupled,0.5,13,1,0.10143809477348835,0.2470528206045998,sigma,0
P2-n5,D-dependent,coupled,0.5,13,2,0.29056686763921213,0.2470528206045998,sigma,0
P2-n5,D-dependent,coupled,0.5,13,3,0.04990734090833158,0.2470528206045998,sigma,0
P2-n5,D-dependent,coupled,0.5,13,4,0.006566248789368517,0.2470528206045998,sigma,0
P2-n5,D-dependent,coupled,0.5,14,0,0.6040113482328117,0.3560450865331127,delta,1
P2-n5,D-dependent,coupled,0.5,14,1,0.021438094773488348,0.3560450865331127,delta,1
P2-n5,D-dependent,coupled,0.5,14,2,0.29401119503374473,0.3560450865331127,delta,1
P2-n5,D-dependent,coupled,0.5,14,3,0.07324233844874305,0.3560450865331127,delta,1
P2-n5,D-dependent,coupled,0.5,14,4,0.007297023511212276,0.3560450865331127,delta,1
P2-n5,D-dependent,coupled,0.5,15,0,0.5160475872512937,0.3401175645700769,sigma,2
P2-n5,D-dependent,coupled,0.5,15,1,0.02515094761974265,0.3401175645700769,sigma,2
P2-n5,D-dependent,coupled,0.5,15,2,0.37401119503374475,0.3401175645700769,sigma,2
P2-n5,D-dependent,coupled,0.5,15,3,0.08478941572784852,0.3401175645700769,sigma,2
P2-n5,D-dependent,coupled,0.5,15,4,8.543673703501131e-07,0.3401175645700769,sigma,2
P2-n5,D-dependent,coupled,0.5,16,0,0.5160475425189396,0.340117341658086,delta,4
P2-n5,D-dependent,coupled,0.5,16,1,0.025150914006289896,0.340117341658086,delta,4
P2-n5,D-dependent,coupled,0.5,16,2,0.37401112831010347,0.340117341658086,delta,4
P2-n5,D-dependent,coupled,0.5,16,3,0.08478941516466713,0.340117341658086,delta,4
P2-n5,D-dependent,coupled,0.5,16,4,1e-06,0.340117341658086,delta,4
P2-n5,D-dependent,coupled,0.5,17,0,0.5960475425189395,0.32832286490442264,sigma,0
P2-n5,D-dependent,coupled,0.5,17,1,0.04116433161605316,0.32832286490442264,sigma,0
P2-n5,D-dependent,coupled,0.5,17,2,0.2881138899332718,0.32832286490442264,sigma,0
P2-n5,D-dependent,coupled,0.5,17,3,0.06823533207911733,0.32832286490442264,sigma,0
P2-n5,D-dependent,coupled,0.5,17,4,0.006438903852618179,0.32832286490442264,sigma,0
P2-n5,D-dependent,coupled,0.5,18,0,0.6540724885559561,0.47167470066259665,delta,3
P2-n5,D-dependent,coupled,0.5,18,1,0.04416057688128712,0.47167470066259665,delta,3
P2-n5,D-dependent,coupled,0.5,18,2,0.30176486177534223,0.47167470066259665,delta,3
P2-n5,D-dependent,coupled,0.5,18,3,1.0000000001110223e-06,0.47167470066259665,delta,3
P2-n5,D-dependent,coupled,0.5,18,4,1.0727874144339439e-06,0.47167470066259665,delta,3
P2-n5,D-dependent,coupled,0.5,19,0,0.5522415061205428,0.42801273579176996,sigma,2
P2-n5,D-dependent,coupled,0.5,19,1,0.04403982133636869,0.42801273579176996,sigma,2
P2-n5,D-dependent,coupled,0.5,19,2,0.38176486177534225,0.42801273579176996,sigma,2
P2-n5,D-dependent,coupled,0.5,19,3,0.02195296645535626,0.42801273579176996,sigma,2
P2-n5,D-dependent,coupled,0.5,19,4,8.443123901140788e-07,0.42801273579176996,sigma,2
P2-n5,D-dependent,coupled,0.5,20,0,0.5790774695214623,0.4949665591137866,delta,1
P2-n5,D-dependent,coupled,0.5,20,1,1e-06,0.4949665591137866,delta,1
P2-n5,D-dependent,coupled,0.5,20,2,0.388405810035431,0.4949665591137866,delta,1
P2-n5,D-dependent,coupled,0.5,20,3,0.03251482798471949,0.4949665591137866,delta,1
P2-n5,D-dependent,coupled,0.5,20,4,8.924583872037317e-07,0.4949665591137866,delta,1
P2-n5,D-dependent,coupled,0.5,21,0,0.6590774695214623,0.45666947090697924,sigma,0
P2-n5,D-dependent,coupled,0.5,21,1,0.020195652078529837,0.45666947090697924,sigma,0
P2-n5,D-dependent,coupled,0.5,21,2,0.28925726593202733,0.45666947090697924,sigma,0
P2-n5,D-dependent,coupled,0.5,21,3,0.025255111471583422,0.45666947090697924,sigma,0
P2-n5,D-dependent,coupled,0.5,21,4,0.0062145009963971085,0.45666947090697924,sigma,0
P2-n5,D-dependent,coupled,0.5,22,0,0.6620976687799489,0.4671470332652087,delta,4
P2-n5,D-dependent,coupled,0.5,22,1,0.02160278286045461,0.4671470332652087,delta,4
P2-n5,D-dependent,coupled,0.5,22,2,0.29147584785265546,0.4671470332652087,delta,4
P2-n5,D-dependent,coupled,0.5,22,3,0.024822700506940947,0.4671470332652087,delta,4
P2-n5,D-dependent,coupled,0.5,22,4,1.0000000001110223e-06,0.4671470332652087,delta,4
P2-n5,D-dependent,coupled,0.5,23,0,0.5604455756828665,0.42384284707104375,sigma,2
P2-n5,D-dependent,coupled,0.5,23,1,0.025057856966350964,0.42384284707104375,sigma,2
P2-n5,D-dependent,coupled,0.5,23,2,0.37147584785265547,0.42384284707104375,sigma,2
P2-n5,D-dependent,coupled,0.5,23,3,0.04301987302848668,0.42384284707104375,sigma,2
P2-n5,D-dependent,coupled,0.5,23,4,8.464696405223758e-07,0.42384284707104375,sigma,2
P2-n5,D-dependent,coupled,0.5,24,0,0.591968519023659,0.5078617329459238,delta,3
P2-n5,D-dependent,coupled,0.5,24,1,0.026067093250797032,0.5078617329459238,delta,3
P2-n5,D-dependent,coupled,0.5,24,2,0.38196234744930296,0.5078617329459238,delta,3
P2-n5,D-dependent,coupled,0.5,24,3,1.0000000001110223e-06,0.5078617329459238,delta,3
P2-n5,D-dependent,coupled,0.5,24,4,1.040276240933186e-06,0.5078617329459238,delta,3
P2-n5,D-independent,uncoupled,0.0,1,0,0.28,0.52,sigma,0
P2-n5,D-independent,uncoupled,0.0,1,1,0.18,0.52,sigma,0
P2-n5,D-independent,uncoupled,0.0,1,2,0.18,0.52,sigma,0
P2-n5,D-independent,uncoupled,0.0,1,3,0.18,0.52,sigma,0
P2-n5,D-independent,uncoupled,0.0,1,4,0.18,0.52,sigma,0
P2-n5,D-independent,uncoupled,0.0,2,0,0.3073170731707317,0.4302439024390245,delta,1
P2-n5,D-independent,uncoupled,0.0,2,1,0.1000000000000001,0.4302439024390245,delta,1
P2-n5,D-independent,uncoupled,0.0,2,2,0.19756097560975608,0.4302439024390245,delta,1
P2-n5,D-independent,uncoupled,0.0,2,3,0.19756097560975608,0.4302439024390245,delta,1
P2-n5,D-independent,uncoupled,0.0,2,4,0.19756097560975608,0.4302439024390245,delta,1
P2-n5,D-independent,uncoupled,0.0,3,0,0.27667877529839124,0.35145970791014897,sigma,2
P2-n5,D-independent,uncoupled,0.0,3,1,0.0900303951367782,0.35145970791014897,sigma,2
P2-n5,D-independent,uncoupled,0.0,3,2,0.27756097560975607,0.35145970791014897,sigma,2
P2-n5,D-independent,uncoupled,0.0,3,3,0.17786492697753722,0.35145970791014897,sigma,2
P2-n5,D-independent,uncoupled,0.0,3,4,0.17786492697753722,0.35145970791014897,sigma,2
P2-n5,D-independent,uncoupled,0.0,4,0,0.3036017259791081,0.27521447240458624,delta,4
P2-n5,D-independent,uncoupled,0.0,4,1,0.09879103781859878,0.27521447240458624,delta,4
P2-n5,D-independent,uncoupled,0.0,4,2,0.3045697710953293,0.27521447240458624,delta,4
P2-n5,D-independent,uncoupled,0.0,4,3,0.19517253812942664,0.27521447240458624,delta,4
P2-n5,D-independent,uncoupled,0.0,4,4,0.09786492697753722,0.27521447240458624,delta,4
P2-n5,D-independent,uncoupled,0.0,5,0,0.38360172597910813,0.1587485220848524,sigma,0
P2-n5,D-independent,uncoupled,0.0,5,1,0.08744224026938083,0.1587485220848524,sigma,0
P2-n5,D-independent,uncoupled,0.0,5,2,0.26958177270908484,0.1587485220848524,sigma,0
P2-n5,D-independent,uncoupled,0.0,5,3,0.1727517429712156,0.1587485220848524,sigma,0
P2-n5,D-independent,uncoupled,0.0,5,4,0.08662251807121056,0.1587485220848524,sigma,0
P2-n5,D-independent,uncoupled,0.0,6,0,0.4206983747995611,0.10130287785025249,delta,3
P2-n5,D-independent,uncoupled,0.0,6,1,0.095898443304097,0.10130287785025249,delta,3
P2-n5,D-independent,uncoupled,0.0,6,2,0.2956519900029683,0.10130287785025249,delta,3
P2-n5,D-independent,uncoupled,0.0,6,3,0.09275174297121559,0.10130287785025249,delta,3
P2-n5,D-independent,uncoupled,0.0,6,4,0.0949994489221579,0.10130287785025249,delta,3
P2-n5,D-independent,uncoupled,0.0,7,0,0.37291536199015923,0.23972276175450416,sigma,2
P2-n5,D-independent,uncoupled,0.0,7,1,0.08500627727900935,0.23972276175450416,sigma,2
P2-n5,D-independent,uncoupled,0.0,7,2,0.37565199000296834,0.23972276175450416,sigma,2
P2-n5,D-independent,uncoupled,0.0,7,3,0.0822169798535793,0.23972276175450416,sigma,2
P2-n5,D-independent,uncoupled,0.0,7,4,0.08420939087428372,0.23972276175450416,sigma,2
P2-n5,D-independent,uncoupled,0.0,8,0,0.40552020748625217,0.32013623248472517,delta,1
P2-n5,D-independent,uncoupled,0.0,8,1,0.005006277279009347,0.32013623248472517,delta,1
P2-n5,D-independent,uncoupled,0.0,8,2,0.40849610516352813,0.32013623248472517,delta,1
P2-n5,D-independent,uncoupled,0.0,8,3,0.08940539899237594,0.32013623248472517,delta,1
P2-n5,D-independent,uncoupled,0.0,8,4,0.09157201107883452,0.32013623248472517,delta,1
P2-n5,D-independent,uncoupled,0.0,9,0,0.4855202074862522,0.2765868773652079,sigma,0
P2-n5,D-independent,uncoupled,0.0,9,1,0.0043325753510981705,0.2765868773652079,sigma,0
P2-n5,D-independent,uncoupled,0.0,9,2,0.3535241972456883,0.2765868773652079,sigma,0
P2-n5,D-independent,uncoupled,0.0,9,3,0.0773739859662979,0.2765868773652079,sigma,0
P2-n5,D-independent,uncoupled,0.0,9,4,0.0792490339506635,0.2765868773652079,sigma,0
P2-n5,D-independent,uncoupled,0.0,10,0,0.5273084035407127,0.3825200876793372,delta,4
P2-n5,D-independent,uncoupled,0.0,10,1,0.004705475398100931,0.3825200876793372,delta,4
P2-n5,D-independent,uncoupled,0.0,10,2,0.3839516402989559,0.3825200876793372,delta,4
P2-n5,D-independent,uncoupled,0.0,10,3,0.08403348076223034,0.3825200876793372,delta,4
P2-n5,D-independent,uncoupled,0.0,10,4,1.0000000001110223e-06,0.3825200876793372,delta,4
P2-n5,D-independent,uncoupled,0.0,11,0,0.45883216848713937,0.4055676175721905,sigma,2
P2-n5,D-independent,uncoupled,0.0,11,1,0.004094422668359467,0.4055676175721905,sigma,2
P2-n5,D-independent,uncoupled,0.0,11,2,0.4639516402989559,0.4055676175721905,sigma,2
P2-n5,D-independent,uncoupled,0.0,11,3,0.07312089840548029,0.4055676175721905,sigma,2
P2-n5,D-independent,uncoupled,0.0,11,4,8.701400650116022e-07,0.4055676175721905,sigma,2
P2-n5,D-independent,uncoupled,0.0,12,0,0.495028649222577,0.5511612731688814,delta,3
